Frame, Timestamp, Render Stars, Tonemapping, User Interface
3257, 1781787712065182772, 2273, 291, 76
3258, 1781787712067447870, 2173, 292, 349
3259, 1781787712070058679, 2147, 290, 282
3260, 1781787712072545023, 1880, 291, 17
3261, 1781787712075147605, 1968, 290, 17
3262, 1781787712078049271, 2107, 290, 16
3263, 1781787712080878943, 2032, 291, 16
3264, 1781787712083382368, 2094, 290, 207
3265, 1781787712085899732, 2168, 291, 355
3266, 1781787712088177601, 2104, 290, 287
3267, 1781787712090869344, 1882, 290, 17
3268, 1781787712093600830, 2075, 289, 16
3269, 1781787712096387053, 2039, 290, 14
3270, 1781787712098927741, 2213, 293, 79
3271, 1781787712101223507, 2186, 289, 343
3272, 1781787712103703540, 2142, 290, 279
3273, 1781787712106318649, 1869, 291, 16
3274, 1781787712109257444, 1973, 323, 17
3275, 1781787712112067280, 2094, 289, 17
3276, 1781787712114545802, 2275, 290, 17
3277, 1781787712116833946, 2054, 293, 88
3278, 1781787712119424603, 2214, 291, 350
3279, 1781787712121700809, 2173, 291, 280
3280, 1781787712124357014, 2010, 290, 16
3281, 1781787712127337036, 2129, 291, 16
3282, 1781787712130205466, 2008, 291, 17
3283, 1781787712132704888, 2223, 290, 177
3284, 1781787712135220164, 2329, 292, 342
3285, 1781787712137504620, 2170, 291, 283
3286, 1781787712140279885, 1861, 290, 16
3287, 1781787712143069113, 2158, 291, 16
3288, 1781787712145896760, 1864, 289, 16
3289, 1781787712148396930, 2229, 292, 82
3290, 1781787712150687964, 2170, 290, 357
3291, 1781787712153281523, 2130, 291, 278
3292, 1781787712155621483, 1880, 289, 17
3293, 1781787712158220900, 1995, 325, 17
3294, 1781787712160969997, 2077, 291, 16
3295, 1781787712163753691, 2271, 290, 17
3296, 1781787712166300075, 2086, 293, 87
3297, 1781787712168836327, 2177, 290, 353
3298, 1781787712171118239, 2142, 290, 287
3299, 1781787712173910764, 1891, 290, 17
3300, 1781787712176875596, 2101, 289, 17
3301, 1781787712179719023, 1979, 288, 15
3302, 1781787712182205474, 2156, 290, 206
3303, 1781787712184524545, 2191, 288, 352
3304, 1781787712187009999, 2116, 291, 280
3305, 1781787712189521353, 1882, 292, 17
3306, 1781787712192238395, 2096, 289, 17
3307, 1781787712195175983, 1901, 290, 16
3308, 1781787712197893517, 2285, 291, 223
3309, 1781787712200383709, 2164, 291, 352
3310, 1781787712202985918, 2143, 291, 283
3311, 1781787712205253899, 1886, 290, 17
3312, 1781787712207931822, 1944, 289, 16
3313, 1781787712210394708, 2154, 291, 16
3314, 1781787712213209378, 2003, 293, 17
3315, 1781787712216009406, 2044, 291, 76
3316, 1781787712218777170, 2190, 289, 350
3317, 1781787712221051845, 2139, 290, 286
3318, 1781787712223829821, 1893, 289, 16
3319, 1781787712226785387, 2135, 290, 17
3320, 1781787712229626110, 1888, 290, 18
3321, 1781787712232122507, 2252, 293, 80
3322, 1781787712234435987, 1939, 291, 87
3323, 1781787712236899271, 2174, 291, 282
3324, 1781787712239362267, 2124, 290, 287
3325, 1781787712242091449, 1968, 322, 16
3326, 1781787712244732726, 2068, 292, 16
3327, 1781787712247563045, 2287, 290, 208
3328, 1781787712250065830, 1907, 292, 88
3329, 1781787712252600043, 2188, 289, 283
3330, 1781787712254895385, 2209, 291, 284
3331, 1781787712257822273, 1884, 290, 17
3332, 1781787712260180235, 2088, 290, 17
3333, 1781787712263050957, 1952, 289, 14
3334, 1781787712265859767, 2186, 291, 77
3335, 1781787712268649132, 2181, 290, 344
3336, 1781787712270929833, 2170, 290, 281
3337, 1781787712273725688, 1895, 290, 16
3338, 1781787712276364086, 2090, 289, 17
3339, 1781787712279206665, 1892, 289, 17
3340, 1781787712281997124, 2287, 291, 223
3341, 1781787712284617182, 1946, 289, 77
3342, 1781787712287067637, 2199, 292, 290
3343, 1781787712289712542, 2198, 290, 277
3344, 1781787712292327803, 1981, 316, 14
3345, 1781787712295118616, 2093, 292, 17
3346, 1781787712297852803, 1968, 289, 17
3347, 1781787712300340501, 2079, 289, 223
3348, 1781787712302920400, 2159, 291, 352
3349, 1781787712305215025, 2163, 291, 283
3350, 1781787712307920785, 1887, 290, 17
3351, 1781787712310679232, 2133, 291, 18
3352, 1781787712313531860, 1890, 289, 17
3353, 1781787712316007384, 2220, 293, 78
3354, 1781787712318396298, 2167, 292, 353
3355, 1781787712320805621, 2170, 290, 284
3356, 1781787712323596852, 1886, 288, 17
3357, 1781787712326594917, 2109, 291, 16
3358, 1781787712329404985, 1904, 291, 16
3359, 1781787712331930002, 2277, 290, 16
3360, 1781787712334204432, 2063, 289, 77
3361, 1781787712336674012, 2154, 291, 344
3362, 1781787712338986896, 2120, 290, 281
3363, 1781787712341647610, 1896, 292, 16
3364, 1781787712344397078, 2136, 291, 17
3365, 1781787712347200021, 1984, 289, 16
3366, 1781787712349698450, 2081, 291, 216
3367, 1781787712352216621, 2216, 292, 347
3368, 1781787712354662037, 2143, 290, 282
3369, 1781787712357411232, 1876, 291, 17
3370, 1781787712359854362, 2159, 289, 16
3371, 1781787712362513320, 1906, 291, 17
3372, 1781787712365317010, 2256, 292, 80
3373, 1781787712367970131, 2142, 290, 351
3374, 1781787712370411707, 2137, 291, 284
3375, 1781787712373167741, 1884, 291, 17
3376, 1781787712375735062, 1949, 326, 16
3377, 1781787712378547205, 2076, 291, 16
3378, 1781787712381291390, 2049, 291, 17
3379, 1781787712383818656, 2039, 292, 96
3380, 1781787712386411856, 2244, 293, 346
3381, 1781787712388902070, 2178, 291, 283
3382, 1781787712391571385, 1872, 291, 16
3383, 1781787712393966819, 2128, 292, 16
3384, 1781787712396832483, 1984, 291, 14
3385, 1781787712399615428, 2116, 292, 217
3386, 1781787712402450986, 2184, 291, 343
3387, 1781787712404764591, 2185, 290, 286
3388, 1781787712407641421, 1929, 288, 17
3389, 1781787712410322511, 2125, 290, 16
3390, 1781787712413153732, 1891, 289, 17
3391, 1781787712415658550, 2295, 290, 206
3392, 1781787712417970057, 2203, 292, 343
3393, 1781787712420436590, 2167, 292, 289
3394, 1781787712423131417, 1918, 291, 17
3395, 1781787712426021537, 1990, 325, 16
3396, 1781787712428860518, 2077, 290, 16
3397, 1781787712431380569, 2268, 292, 18
3398, 1781787712433637788, 2303, 293, 337
3399, 1781787712436248885, 2163, 292, 349
3400, 1781787712438550564, 1898, 290, 16
3401, 1781787712441229665, 1901, 291, 16
3402, 1781787712443690110, 2149, 289, 16
3403, 1781787712446564118, 1994, 291, 13
3404, 1781787712449357037, 2154, 290, 205
3405, 1781787712452115484, 2179, 291, 343
3406, 1781787712454427156, 2128, 292, 284
3407, 1781787712457214806, 1892, 290, 16
3408, 1781787712459652325, 2139, 290, 17
3409, 1781787712462992670, 1862, 290, 16
3410, 1781787712466082656, 2273, 289, 207
3411, 1781787712468945198, 2185, 291, 352
3412, 1781787712471447634, 2147, 289, 278
3413, 1781787712474445692, 1898, 291, 16
3414, 1781787712477095423, 1983, 291, 16
3415, 1781787712479922423, 2109, 290, 16
3416, 1781787712482695971, 2276, 291, 16
3417, 1781787712485428100, 2041, 291, 87
3418, 1781787712488072524, 2213, 291, 346
3419, 1781787712490882482, 2162, 289, 281
3420, 1781787712493877825, 1877, 291, 17
3421, 1781787712496629697, 2134, 291, 17
3422, 1781787712499123254, 1888, 290, 17
3423, 1781787712501485743, 2228, 290, 178
3424, 1781787712503845285, 2281, 293, 345
3425, 1781787712506540884, 2150, 289, 283
3426, 1781787712509461988, 1892, 291, 16
3427, 1781787712512226181, 2085, 288, 16
3428, 1781787712514769168, 1873, 289, 16
3429, 1781787712517022803, 2269, 291, 18
3430, 1781787712519613860, 1991, 291, 87
3431, 1781787712521938524, 2260, 290, 344
3432, 1781787712524840444, 2181, 290, 283
3433, 1781787712527551884, 1956, 290, 16
3434, 1781787712530321636, 2151, 289, 16
3435, 1781787712532849121, 2081, 289, 22
3436, 1781787712535321150, 2162, 293, 81
3437, 1781787712537633829, 2193, 291, 341
3438, 1781787712540475738, 2109, 291, 286
3439, 1781787712543601966, 1886, 291, 17
3440, 1781787712546411927, 2113, 288, 16
3441, 1781787712548901551, 1882, 290, 17
3442, 1781787712551289211, 2226, 289, 184
3443, 1781787712553738998, 2286, 291, 351
3444, 1781787712556233506, 2174, 290, 285
3445, 1781787712559227959, 1887, 289, 17
3446, 1781787712562076806, 2090, 288, 16
3447, 1781787712564610853, 1966, 292, 17
3448, 1781787712566858720, 2282, 290, 16
3449, 1781787712569442663, 2319, 292, 346
3450, 1781787712571749476, 2169, 290, 351
3451, 1781787712574432324, 1894, 290, 16
3452, 1781787712577212007, 1871, 291, 16
3453, 1781787712580035963, 2094, 289, 17
3454, 1781787712582565366, 2011, 291, 15
3455, 1781787712584948892, 2226, 291, 87
3456, 1781787712587337775, 2203, 291, 350
3457, 1781787712590057139, 2135, 290, 284
3458, 1781787712593037335, 1872, 290, 16
3459, 1781787712595920075, 2126, 289, 15
3460, 1781787712598433300, 1895, 289, 15
3461, 1781787712600706643, 2274, 289, 175
3462, 1781787712603328760, 2344, 294, 350
3463, 1781787712605666250, 2163, 292, 278
3464, 1781787712608278460, 1879, 290, 17
3465, 1781787712611020229, 1928, 291, 16
3466, 1781787712613837283, 2110, 291, 16
3467, 1781787712616311530, 1985, 292, 16
3468, 1781787712618828670, 2291, 290, 342
3469, 1781787712621226158, 2165, 293, 349
3470, 1781787712624017991, 1850, 291, 16
3471, 1781787712626744420, 1876, 291, 17
3472, 1781787712629520338, 2165, 290, 16
3473, 1781787712632049923, 1877, 291, 17
3474, 1781787712634310954, 2228, 291, 85
3475, 1781787712636844612, 2155, 291, 350
3476, 1781787712639328066, 2132, 291, 282
3477, 1781787712641958159, 1856, 293, 16
3478, 1781787712644824665, 1983, 289, 24
3479, 1781787712647648835, 2109, 293, 16
3480, 1781787712650149492, 2079, 291, 16
3481, 1781787712652717356, 2141, 292, 87
3482, 1781787712655049115, 2177, 290, 355
3483, 1781787712657917283, 2175, 292, 284
3484, 1781787712660598355, 1902, 291, 16
3485, 1781787712663404456, 2129, 291, 16
3486, 1781787712665895897, 1886, 290, 17
3487, 1781787712668265701, 2221, 292, 83
3488, 1781787712670748785, 2169, 291, 344
3489, 1781787712673427427, 2169, 290, 282
3490, 1781787712676343621, 1880, 290, 17
3491, 1781787712679158384, 2113, 289, 17
3492, 1781787712681648653, 1892, 289, 17
3493, 1781787712683976614, 2253, 290, 207
3494, 1781787712686551208, 2206, 291, 342
3495, 1781787712688883509, 2130, 289, 280
3496, 1781787712691666899, 1886, 290, 17
3497, 1781787712694559389, 1887, 289, 17
3498, 1781787712697369940, 2116, 291, 15
3499, 1781787712699894710, 1991, 290, 15
3500, 1781787712702566265, 2246, 291, 83
3501, 1781787712704852778, 2183, 290, 350
3502, 1781787712707707687, 2152, 290, 283
3503, 1781787712710434410, 1886, 291, 16
3504, 1781787712713272533, 2116, 292, 16
3505, 1781787712715774761, 1895, 288, 16
3506, 1781787712718106744, 2259, 293, 172
3507, 1781787712720563763, 2310, 292, 338
3508, 1781787712723228181, 2149, 289, 284
3509, 1781787712726151995, 1856, 289, 16
3510, 1781787712728983899, 1913, 290, 16
3511, 1781787712731469303, 2142, 292, 16
3512, 1781787712733725243, 1979, 291, 15
3513, 1781787712736308583, 2292, 292, 337
3514, 1781787712738657053, 2163, 290, 347
3515, 1781787712741467417, 1878, 290, 17
3516, 1781787712744370374, 1869, 291, 16
3517, 1781787712747237969, 2139, 290, 17
3518, 1781787712749740185, 1915, 290, 16
3519, 1781787712752379280, 2232, 289, 84
3520, 1781787712754693702, 2190, 289, 354
3521, 1781787712757380682, 2177, 291, 283
3522, 1781787712759832409, 1883, 290, 17
3523, 1781787712762465994, 1971, 319, 16
3524, 1781787712765324728, 2090, 290, 17
3525, 1781787712767956472, 2053, 290, 16
3526, 1781787712770507257, 2106, 290, 223
3527, 1781787712773187023, 2228, 292, 352
3528, 1781787712775786877, 2132, 291, 281
3529, 1781787712778401710, 1890, 289, 17
3530, 1781787712781213501, 2149, 289, 16
3531, 1781787712783726565, 2008, 294, 17
3532, 1781787712786307413, 2079, 294, 79
3533, 1781787712788621852, 2194, 291, 348
3534, 1781787712791450515, 2189, 291, 281
3535, 1781787712794355717, 1885, 290, 17
3536, 1781787712797194609, 2157, 292, 16
3537, 1781787712799717901, 1910, 289, 16
3538, 1781787712802336919, 2291, 293, 79
3539, 1781787712804611999, 2195, 292, 346
3540, 1781787712807372636, 2184, 290, 279
3541, 1781787712809812328, 1891, 289, 17
3542, 1781787712812467140, 2098, 289, 18
3543, 1781787712815279209, 1956, 292, 15
3544, 1781787712817889663, 2251, 291, 16
3545, 1781787712820303924, 2340, 292, 350
3546, 1781787712822930415, 2171, 290, 345
3547, 1781787712825878910, 1881, 293, 17
3548, 1781787712828698305, 1859, 290, 16
3549, 1781787712831192308, 2115, 292, 16
3550, 1781787712833467175, 1962, 291, 15
3551, 1781787712836051430, 2083, 293, 76
3552, 1781787712838341656, 2181, 289, 344
3553, 1781787712841232012, 2121, 291, 279
3554, 1781787712843913215, 1917, 291, 16
3555, 1781787712846768624, 2121, 291, 17
3556, 1781787712849287684, 1903, 293, 16
3557, 1781787712851672027, 2279, 290, 206
3558, 1781787712854099069, 2164, 291, 347
3559, 1781787712856810563, 2183, 290, 280
3560, 1781787712859706966, 1888, 291, 17
3561, 1781787712862515676, 1980, 289, 16
3562, 1781787712865059940, 2085, 289, 17
3563, 1781787712867314185, 1996, 288, 16
3564, 1781787712869916038, 2291, 292, 343
3565, 1781787712872280710, 2186, 289, 346
3566, 1781787712875239169, 1880, 290, 17
3567, 1781787712878187564, 1855, 293, 16
3568, 1781787712880676417, 2163, 290, 15
3569, 1781787712882960729, 1899, 291, 16
3570, 1781787712885473690, 2226, 290, 80
3571, 1781787712887809808, 2200, 292, 352
3572, 1781787712890554528, 2192, 289, 278
3573, 1781787712893328766, 1865, 290, 16
3574, 1781787712896132366, 1976, 326, 17
3575, 1781787712898622294, 2085, 290, 17
3576, 1781787712900910800, 2285, 290, 16
3577, 1781787712903394863, 2311, 292, 351
3578, 1781787712905906432, 2177, 291, 341
3579, 1781787712908527532, 1870, 293, 16
3580, 1781787712911397275, 1871, 292, 17
3581, 1781787712914251803, 2143, 288, 17
3582, 1781787712916754032, 1958, 291, 14
3583, 1781787712919268667, 2221, 291, 193
3584, 1781787712921574581, 2305, 292, 346
3585, 1781787712924420702, 2179, 291, 284
3586, 1781787712927142531, 1871, 290, 16
3587, 1781787712929924861, 2131, 289, 16
3588, 1781787712932426056, 1876, 290, 17
3589, 1781787712934698253, 2252, 292, 222
3590, 1781787712937186619, 2146, 291, 351
3591, 1781787712939906852, 2120, 290, 280
3592, 1781787712942771798, 1886, 289, 17
3593, 1781787712945623749, 1943, 291, 16
3594, 1781787712948125176, 2144, 289, 17
3595, 1781787712950388567, 1992, 291, 16
3596, 1781787712952999732, 2310, 292, 353
3597, 1781787712955287974, 2153, 291, 357
3598, 1781787712958110084, 1868, 289, 16
3599, 1781787712960991273, 1893, 290, 16
3600, 1781787712963804799, 2120, 291, 16
3601, 1781787712966320175, 1883, 292, 17
3602, 1781787712968876428, 2241, 290, 184
3603, 1781787712971151902, 2299, 292, 339
3604, 1781787712973956034, 2150, 291, 280
3605, 1781787712976690377, 1872, 290, 16
3606, 1781787712979517130, 2008, 289, 18
3607, 1781787712982033994, 2067, 290, 16
3608, 1781787712984307494, 2286, 291, 16
3609, 1781787712986921998, 2315, 292, 351
3610, 1781787712989404601, 2155, 293, 342
3611, 1781787712992382802, 1894, 290, 16
3612, 1781787712995272648, 1880, 291, 17
3613, 1781787712997807548, 2153, 291, 16
3614, 1781787713000067805, 1973, 289, 20
3615, 1781787713002783948, 2067, 293, 87
3616, 1781787713005087245, 2186, 289, 350
3617, 1781787713007916700, 2120, 292, 279
3618, 1781787713010818705, 1876, 291, 17
3619, 1781787713013667400, 2115, 292, 16
3620, 1781787713016154267, 1868, 292, 16
3621, 1781787713018701915, 2274, 288, 190
3622, 1781787713021010852, 2303, 292, 342
3623, 1781787713023802261, 2153, 291, 279
3624, 1781787713026533961, 1898, 289, 16
3625, 1781787713029398364, 1974, 323, 16
3626, 1781787713031890162, 2096, 291, 17
3627, 1781787713034163879, 1981, 289, 16
3628, 1781787713036797190, 2236, 292, 79
3629, 1781787713039284743, 2215, 291, 344
3630, 1781787713041945125, 2124, 291, 282
3631, 1781787713044615168, 1866, 290, 16
3632, 1781787713047420912, 2093, 288, 17
3633, 1781787713049917006, 1904, 290, 16
3634, 1781787713052423587, 2217, 292, 80
3635, 1781787713054775107, 1933, 289, 76
3636, 1781787713057610245, 2199, 291, 278
3637, 1781787713060501077, 2147, 290, 278
3638, 1781787713063315247, 1999, 290, 16
3639, 1781787713065820963, 2105, 291, 15
3640, 1781787713068125943, 2268, 291, 223
3641, 1781787713070571284, 2192, 290, 350
3642, 1781787713073325781, 2159, 292, 280
3643, 1781787713076238107, 1862, 289, 16
3644, 1781787713079096256, 1890, 290, 17
3645, 1781787713081594972, 2129, 291, 16
3646, 1781787713083866130, 1992, 290, 14
3647, 1781787713086472564, 2224, 291, 84
3648, 1781787713088979703, 2219, 290, 350
3649, 1781787713091664618, 2159, 291, 283
3650, 1781787713094392456, 1896, 289, 16
3651, 1781787713097183313, 2085, 291, 16
3652, 1781787713099697995, 1879, 290, 17
3653, 1781787713102260018, 2274, 288, 224
3654, 1781787713104540960, 1944, 291, 87
3655, 1781787713107492947, 2215, 290, 282
3656, 1781787713110597462, 2172, 291, 282
3657, 1781787713113379644, 1933, 289, 17
3658, 1781787713115818332, 2132, 291, 17
3659, 1781787713118199101, 1992, 292, 16
3660, 1781787713120595580, 2098, 294, 87
3661, 1781787713123328889, 2237, 291, 350
3662, 1781787713126237407, 2176, 291, 282
3663, 1781787713129039625, 1881, 289, 17
3664, 1781787713131563710, 2098, 290, 17
3665, 1781787713133849917, 1853, 291, 16
3666, 1781787713136449056, 2222, 290, 195
3667, 1781787713138995706, 2364, 293, 351
3668, 1781787713141636045, 2138, 291, 278
3669, 1781787713144309234, 1884, 291, 16
3670, 1781787713147156548, 2201, 288, 16
3671, 1781787713149648898, 1895, 289, 16
3672, 1781787713152155128, 2284, 290, 16
3673, 1781787713154431208, 2316, 291, 351
3674, 1781787713157213502, 2186, 291, 357
3675, 1781787713159799023, 1863, 291, 16
3676, 1781787713162392053, 1962, 290, 17
3677, 1781787713165190916, 2198, 291, 16
3678, 1781787713167694185, 1991, 290, 16
3679, 1781787713170164819, 2342, 294, 356
3680, 1781787713172790938, 2181, 290, 356
3681, 1781787713175753433, 1890, 289, 17
3682, 1781787713178535835, 1886, 290, 17
3683, 1781787713181063308, 2083, 290, 16
3684, 1781787713183332364, 1870, 292, 16
3685, 1781787713185909101, 2223, 290, 185
3686, 1781787713188195842, 2305, 291, 357
3687, 1781787713190897933, 2186, 290, 278
3688, 1781787713193632408, 1897, 290, 16
3689, 1781787713196454468, 2078, 288, 16
3690, 1781787713198946777, 1877, 290, 17
3691, 1781787713201283378, 2266, 292, 17
3692, 1781787713203738838, 2304, 292, 350
3693, 1781787713206368981, 2130, 290, 342
3694, 1781787713209378361, 1881, 290, 17
3695, 1781787713212284813, 1882, 289, 17
3696, 1781787713214793226, 2156, 292, 17
3697, 1781787713217072551, 1880, 292, 17
3698, 1781787713219650959, 2213, 290, 84
3699, 1781787713221983002, 2175, 290, 345
3700, 1781787713224861078, 2155, 291, 287
3701, 1781787713227599168, 1885, 291, 17
3702, 1781787713230386127, 2097, 290, 17
3703, 1781787713232894421, 1880, 290, 17
3704, 1781787713235401113, 2243, 291, 172
3705, 1781787713237686387, 2338, 293, 352
3706, 1781787713240470178, 2123, 292, 281
3707, 1781787713243218005, 1884, 289, 17
3708, 1781787713246028244, 1991, 290, 16
3709, 1781787713248529076, 2149, 289, 16
